experiment_id,target,horizon,model,fold,seed,train_samples,validation_samples,training_seconds,prediction_seconds,negative_prediction_count,negative_prediction_percentage,complexity,hyperparameters
WIND-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F05,wind,24,hist_gradient_boosting,F05,DET,5664,720,0.9581294999807142,0.013184199982788414,17,2.361111111111111,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
WIND-H24-LINEAR_REGRESSION-FULLV1-DET-F06,wind,24,linear_regression,F06,DET,6384,744,0.017080799967516214,0.0017038999940268695,0,0.0,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
WIND-H24-RIDGE-FULLV1-DET-F06,wind,24,ridge,F06,DET,6384,744,0.042632500000763685,0.004388200002722442,0,0.0,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
WIND-H24-RANDOM_FOREST-FULLV1-S42-F06,wind,24,random_forest,F06,42,6384,744,0.3353826000238769,0.05428399995435029,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S123-F06,wind,24,random_forest,F06,123,6384,744,0.3116493999841623,0.041328900028020144,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2020-F06,wind,24,random_forest,F06,2020,6384,744,0.3266999999759719,0.04451300000073388,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S2025-F06,wind,24,random_forest,F06,2025,6384,744,0.3042966999928467,0.04006119997939095,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-RANDOM_FOREST-FULLV1-S31415-F06,wind,24,random_forest,F06,31415,6384,744,0.29705519997514784,0.038799500034656376,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S42-F06,wind,24,extra_trees,F06,42,6384,744,0.13327600003685802,0.039214700052980334,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S123-F06,wind,24,extra_trees,F06,123,6384,744,0.1826829999918118,0.040495999972335994,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2020-F06,wind,24,extra_trees,F06,2020,6384,744,0.22267610003473237,0.04339159996015951,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S2025-F06,wind,24,extra_trees,F06,2025,6384,744,0.1381604999769479,0.03938720002770424,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-EXTRA_TREES-FULLV1-S31415-F06,wind,24,extra_trees,F06,31415,6384,744,0.19861610000953078,0.03995920001761988,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
WIND-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F06,wind,24,hist_gradient_boosting,F06,DET,6384,744,0.8693621000275016,0.011193999962415546,0,0.0,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H1-LINEAR_REGRESSION-FULLV1-DET-F01,pv,1,linear_regression,F01,DET,2735,744,0.006821600021794438,0.0011350999702699482,132,17.741935483870968,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H1-RIDGE-FULLV1-DET-F01,pv,1,ridge,F01,DET,2735,744,0.01292260002810508,0.0022127999691292644,132,17.741935483870968,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H1-RANDOM_FOREST-FULLV1-S42-F01,pv,1,random_forest,F01,42,2735,744,0.1721364000113681,0.04239050002070144,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S123-F01,pv,1,random_forest,F01,123,2735,744,0.16758229996776208,0.039146099996287376,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2020-F01,pv,1,random_forest,F01,2020,2735,744,0.18112069997005165,0.04128659999696538,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2025-F01,pv,1,random_forest,F01,2025,2735,744,0.1930036999983713,0.03881170001113787,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S31415-F01,pv,1,random_forest,F01,31415,2735,744,0.150267300021369,0.040649799979291856,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S42-F01,pv,1,extra_trees,F01,42,2735,744,0.10237630002666265,0.041593800007831305,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S123-F01,pv,1,extra_trees,F01,123,2735,744,0.09898539999267086,0.04371790000004694,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2020-F01,pv,1,extra_trees,F01,2020,2735,744,0.09599920001346618,0.03916210000170395,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2025-F01,pv,1,extra_trees,F01,2025,2735,744,0.09364560001995414,0.038082299986854196,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S31415-F01,pv,1,extra_trees,F01,31415,2735,744,0.09225779998814687,0.03947620000690222,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-HIST_GRADIENT_BOOSTING-FULLV1-DET-F01,pv,1,hist_gradient_boosting,F01,DET,2735,744,0.8004943000269122,0.02445099997567013,230,30.913978494623656,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H1-LINEAR_REGRESSION-FULLV1-DET-F02,pv,1,linear_regression,F02,DET,3479,720,0.009441900008823723,0.0019259999971836805,140,19.444444444444443,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H1-RIDGE-FULLV1-DET-F02,pv,1,ridge,F02,DET,3479,720,0.023905200010631233,0.002938399964477867,140,19.444444444444443,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H1-RANDOM_FOREST-FULLV1-S42-F02,pv,1,random_forest,F02,42,3479,720,0.1901130999904126,0.05180879996623844,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S123-F02,pv,1,random_forest,F02,123,3479,720,0.20475679996889085,0.05442780000157654,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2020-F02,pv,1,random_forest,F02,2020,3479,720,0.18287350004538894,0.042813400039449334,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2025-F02,pv,1,random_forest,F02,2025,3479,720,0.18679949996294454,0.04184489999897778,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S31415-F02,pv,1,random_forest,F02,31415,3479,720,0.22326560004148632,0.04165869997814298,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S42-F02,pv,1,extra_trees,F02,42,3479,720,0.09498049999820068,0.04163870000047609,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S123-F02,pv,1,extra_trees,F02,123,3479,720,0.103195300034713,0.04050579998875037,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2020-F02,pv,1,extra_trees,F02,2020,3479,720,0.10561359999701381,0.043724399991333485,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2025-F02,pv,1,extra_trees,F02,2025,3479,720,0.10556090000318363,0.03981240000575781,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S31415-F02,pv,1,extra_trees,F02,31415,3479,720,0.11482459999388084,0.04180529998848215,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-HIST_GRADIENT_BOOSTING-FULLV1-DET-F02,pv,1,hist_gradient_boosting,F02,DET,3479,720,0.8360671999980696,0.010831499996129423,194,26.944444444444443,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H1-LINEAR_REGRESSION-FULLV1-DET-F03,pv,1,linear_regression,F03,DET,4199,744,0.012632799975108355,0.002029100025538355,209,28.091397849462364,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H1-RIDGE-FULLV1-DET-F03,pv,1,ridge,F03,DET,4199,744,0.024355300003662705,0.0037264000275172293,209,28.091397849462364,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H1-RANDOM_FOREST-FULLV1-S42-F03,pv,1,random_forest,F03,42,4199,744,0.20099919999483973,0.03860460000578314,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S123-F03,pv,1,random_forest,F03,123,4199,744,0.20176299999002367,0.03894410002976656,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2020-F03,pv,1,random_forest,F03,2020,4199,744,0.186352499993518,0.040937599958851933,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2025-F03,pv,1,random_forest,F03,2025,4199,744,0.19227279996266589,0.04113280004821718,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S31415-F03,pv,1,random_forest,F03,31415,4199,744,0.27287689998047426,0.03991389996372163,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S42-F03,pv,1,extra_trees,F03,42,4199,744,0.09867279999889433,0.04211919999215752,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S123-F03,pv,1,extra_trees,F03,123,4199,744,0.10494360001757741,0.040916499972809106,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2020-F03,pv,1,extra_trees,F03,2020,4199,744,0.10567019996233284,0.03958799998508766,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2025-F03,pv,1,extra_trees,F03,2025,4199,744,0.1152703000116162,0.04105120000895113,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S31415-F03,pv,1,extra_trees,F03,31415,4199,744,0.11474079999607056,0.04034280002815649,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-HIST_GRADIENT_BOOSTING-FULLV1-DET-F03,pv,1,hist_gradient_boosting,F03,DET,4199,744,0.8333482000161894,0.010756100004073232,271,36.424731182795696,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H1-LINEAR_REGRESSION-FULLV1-DET-F04,pv,1,linear_regression,F04,DET,4943,744,0.014557499962393194,0.0017770000267773867,179,24.059139784946236,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H1-RIDGE-FULLV1-DET-F04,pv,1,ridge,F04,DET,4943,744,0.03329569997731596,0.0035457999911159277,179,24.059139784946236,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H1-RANDOM_FOREST-FULLV1-S42-F04,pv,1,random_forest,F04,42,4943,744,0.22171169996727258,0.04690200003096834,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S123-F04,pv,1,random_forest,F04,123,4943,744,0.2703089999849908,0.04182310000760481,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2020-F04,pv,1,random_forest,F04,2020,4943,744,0.20623700000578538,0.040996900002937764,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2025-F04,pv,1,random_forest,F04,2025,4943,744,0.21136109996587038,0.04093630000716075,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S31415-F04,pv,1,random_forest,F04,31415,4943,744,0.23570309998467565,0.03785550000611693,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S42-F04,pv,1,extra_trees,F04,42,4943,744,0.10536549997050315,0.03885350003838539,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S123-F04,pv,1,extra_trees,F04,123,4943,744,0.12552489998051897,0.05362830002559349,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2020-F04,pv,1,extra_trees,F04,2020,4943,744,0.12150780000956729,0.040048700000625104,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S2025-F04,pv,1,extra_trees,F04,2025,4943,744,0.14939490001415834,0.03750849998323247,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S31415-F04,pv,1,extra_trees,F04,31415,4943,744,0.10329759999876842,0.043208799965213984,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-HIST_GRADIENT_BOOSTING-FULLV1-DET-F04,pv,1,hist_gradient_boosting,F04,DET,4943,744,0.8481615000055172,0.011618999997153878,16,2.150537634408602,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H1-LINEAR_REGRESSION-FULLV1-DET-F05,pv,1,linear_regression,F05,DET,5687,720,0.016218699980527163,0.0019644999993033707,187,25.97222222222222,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H1-RIDGE-FULLV1-DET-F05,pv,1,ridge,F05,DET,5687,720,0.03359819995239377,0.003645499993581325,187,25.97222222222222,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H1-RANDOM_FOREST-FULLV1-S42-F05,pv,1,random_forest,F05,42,5687,720,0.23651920002885163,0.03966809995472431,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S123-F05,pv,1,random_forest,F05,123,5687,720,0.26274009997723624,0.04030550003517419,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2020-F05,pv,1,random_forest,F05,2020,5687,720,0.2585209000390023,0.04063040000619367,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S2025-F05,pv,1,random_forest,F05,2025,5687,720,0.30554319999646395,0.038977299991529435,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-RANDOM_FOREST-FULLV1-S31415-F05,pv,1,random_forest,F05,31415,5687,720,0.2651952999876812,0.043167399999219924,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S42-F05,pv,1,extra_trees,F05,42,5687,720,0.13544499996351078,0.04308700002729893,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H1-EXTRA_TREES-FULLV1-S123-F05,pv,1,extra_trees,F05,123,5687,720,0.12664659996517003,0.03898650000337511,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
